"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","pathway"
"DNA replication proofreading",-72.9926876381296,1.61975027382168,-1.80605852359079,-0.147952836241978,-0.65660117113256,-3.75073192334902,-2.12057742054284,0.65632122611341,4.97915750208657,0.316046046185154,5.74972848163836,-4.48889217477981,-5.556319430407,-0.00450736167011603,0.282706144799511,-6.52462083486697,-12.8977019384876,6.04726737466603,-2.14270434417598,-21.3783511528096,2.6996810018844,-37.0112221136298,-16.3516920457234,-20.217943770482,13.536295729934,11.9621647258131,3.37046142602568,15.2795867651367,-2.70832192952489,22.9828322017732,24.5080548806495,19.7249758395939,-0.270256881081367,4.25378964978972,6.14528881293271,0.751539716839281,14.3554223183751,2.75645570739268,2.03195872790948,1.22269607389337,9.76027450734146,-2.1517262205688,1.28900061453243,-1.46964313278805,-0.0252774235166641,0.0199967474222902,2.25300819936085,-0.0575257546131602,-2.15351931789421,-1.90037558801838,0.622148552360062,-2.71426000361295,-2.08196891986437,-3.6092081157324,0.0859755403035782,4.26991952624853,-3.02974349173216,-0.542839562400063,5.36859156442099,5.19592625053568,4.92418008593397,0.351862268589386,-1.20486079385563,1.12394323115095,1.99071384059676,-1.05967556517417,-2.84076964131272,-1.02438524683609,-0.0247737087746588,-0.640075749924749,0.128078316189489,2.54821224524746,0.530609856709489,0.850857018054303,0.230663632309574,1.71318993721423,-1.22878086200944,0.225342097806834,0.639597214079165,-0.34420914090025,0.117089791000098,-0.259753717435479,0.0181542058232565,0.317945257063333,0.792554609462754,-0.0611982587370984,0.0736640123030683,-0.131179367940514,0.335914828143417,-0.318029501572193,0.165234960831899,-0.0879779265640757,0.151159288247039,0.402789732871905,-0.150705168629097,-0.0338425567381097,0.150314751181412,0.354482170161218,-0.0106256621622104,0.30657462600459,-0.0776741281157182,-0.25323684202495,0.360156695303372,0.0265978959802791,-0.68005199123032,0.145897448611814,-0.0443210099095605,-0.0751446562593866,0.0323430565654808,0.0193634321350406,0.0445313774688334,0.0539266589743352,-0.0150218178588665,0.00706832962703278,0.0509826428283972,0.000734591524104941,0.0223605184825031,-0.000163035625345823,-0.00443757035468344,0.00439344244690434,0.00567410758814142,-0.000701181962896716,-2.10649640092209e-14,"DNA replication proofreading"
"DNA strand resection involved in replication fork processing",-47.8087136165546,0.793014540689054,1.4751329331939,1.26099450672819,4.15076576251794,-5.5174227894789,6.12983340103831,1.9700769747397,6.13923474160376,-7.31215099787757,-3.23657549961605,1.5719003691399,0.33479117483881,-2.22618298540333,2.90340147704949,-7.82805976656601,-4.41107262729545,-2.91678769368688,40.4308275573469,43.7547163534323,1.30451343903172,-10.4411371839998,-25.0475632618507,6.12440949752137,-20.4613648435512,8.15804606325839,2.30348129627781,-10.0806012946414,-5.68613717746572,0.337667850772652,3.59980571791947,13.5431637547534,4.45389943633303,-1.18446805682515,-5.31329092530233,0.900977052260121,2.49593381238685,7.00819931960432,-1.27815758734116,-3.32766877846628,0.00667342107769705,1.81913656629144,1.87311844802561,-1.02747612179854,1.0042647529676,3.45049019161492,0.795135057192011,-3.74347312083641,-7.01621226824727,-0.450374819702107,0.168125861275039,4.04396055469772,1.51851616971325,1.1099619157944,2.65712676014697,4.15228333536792,-2.10392779489874,-2.8847467110133,-5.51325807019631,2.24707770692374,0.563140510596638,-0.420857977616253,-0.34394540328878,1.12095586013293,5.71214770902847,-4.23326508440964,0.544470602718835,-0.364642659099134,0.0601484854250152,-1.37211351601363,1.47088990486359,0.363174305093777,-1.40923720163283,-0.527700988747547,-1.46653460577568,-3.26725135206421,5.16086337982334,-2.4043331939097,-1.77879144446632,0.340534719431871,-2.4508861866949,-0.434144488856074,-0.718738248986315,-0.636074809995757,-0.605208891451145,1.10439211359292,-0.0208427861572117,1.31145338812537,0.0172927855797659,-0.313598227723524,-2.31842009261253,2.36527025840615,-0.145434812870168,-2.91031535895218,-0.33486168021927,0.712174650010348,-1.41967312208571,0.139478566471021,-1.19241101408378,-0.668477345682927,-0.627634317157928,-0.135538650878183,-0.893151041407676,1.96839935404098,0.572518333471651,0.109723189866775,0.231320484980171,-0.0971700376531229,0.236977808733676,-0.114345572465883,-0.0477790937019423,-0.115282890869342,0.297081538184381,0.0522920856477373,0.053046557951004,0.0138997641194266,0.0146743873007894,0.00350256681686109,-0.018212621201948,0.00613854044535301,-0.00642748412917861,0.0140501356689664,-7.18713283331951e-14,"DNA strand resection involved in replication fork processing"
"DNA synthesis involved in DNA repair",-54.6149144723103,-1.06708018742398,1.95633038363243,0.764597219674395,5.53823095719884,-4.1568080678857,4.58170670164073,-2.52723230961223,5.60053343317869,-2.1081444689338,-1.61751240343586,-4.20782647379826,0.110750368528432,0.3603043000457,-0.888212392247106,-1.48069002547177,-5.18861345548437,2.97132350049435,3.19111307147754,-6.71097129038302,0.370035727417165,-8.33506729452333,-0.906803992697114,-8.378450131682,0.851166361608136,1.10991826971544,0.0163445205487812,4.92561747140834,-0.717918149495072,-2.57976303147827,-5.11900606615579,-4.67174100437925,-0.568746658185645,-0.0262648860880828,-1.24165950122099,1.57618013303905,-6.82001611122266,-1.58784083848462,4.41197065500125,-6.63593494941009,-0.487016349341262,-3.69986051652458,-5.5549250681137,0.72434382083452,7.71228005550185,1.90477182720276,-1.71855098625114,-10.8380166900516,-4.66884385672841,1.15957058035789,3.13918163054403,5.42086353854212,0.219900160577194,2.58463963274693,5.22756370047476,3.03081945910298,1.49298262978204,-6.08654349442435,-3.83076112836643,-14.7040349505733,1.68416989558266,-3.58482672100605,-9.53433180390287,-5.07669986649048,4.88462842899862,12.6677535958281,25.1983726312016,-4.62227999788035,-1.6384348814434,-11.7711738116166,5.8722886738136,0.531806615887768,-0.456759437604069,-3.09123771127604,-2.23037314795623,2.68857633527009,-2.88448228832933,2.94070838958452,0.719677408775006,-3.06555932283401,-0.401606029523832,3.54951993529299,0.558620332591398,-0.265428674733989,1.71643946642154,0.230756573974488,-0.525146161475541,-0.0962674416035748,0.30688786280819,1.4358833507118,-0.0461048608211654,-0.882909531166618,-0.715901350280474,-0.482473942053997,-0.635710132921871,0.28708605622557,0.437483068682207,-0.10910512511531,0.0274050024975565,0.34769296490676,0.166672320969629,-0.527440092983756,1.75840392329918,0.368879974058903,-1.12617809589991,0.523008321624624,0.0792390278545092,-0.18836604015586,-0.14019288094875,0.44399887780239,0.0828023025447944,0.261779884174282,-0.455088533165269,-0.0614235648097497,-0.0319579622512723,0.0245703791768374,-0.0501009330999996,0.0026032365394448,0.0129934993904103,0.0184135492144736,0.0218482203690562,-0.00148126277488843,-5.13116025363525e-14,"DNA synthesis involved in DNA repair"
"DNA topological change",157.727081011373,11.4895956916245,-61.7478486355814,5.52344228595037,-63.3804548135085,-15.3573310061425,89.2557560383249,11.688123741738,5.2492342790767,6.35690287674309,-6.52204164851119,6.26291272483705,13.6044238222941,9.99440936306666,-9.17778183550354,2.66620815562797,1.0149401630031,-1.11808773533016,-5.44165233203932,-4.46888895443787,5.51117514947908,-0.449041121794223,-4.16682164561483,0.12496934702094,-0.130869222006207,-0.0729037061743019,3.52597391496734,0.37255972399471,0.202638133074772,-1.06958624737848,-0.385569519419138,3.52029019025316,2.95274650635238,2.45270649578633,-3.91578408319398,0.159797413401645,1.94519055330142,-0.757562504073225,1.98391747498996,-0.176139879424084,-5.1058843406608,2.41451212137344,1.08126603440667,-1.1020547459293,0.975118239017748,2.26540034453554,0.362916039259386,-1.75439175688801,-0.870290585559544,-0.31434317099036,2.28998230568206,0.952200273703066,1.37139910703711,1.0277383804022,-0.218969393637748,-0.528682353833802,0.789656567395711,-0.884880549612435,0.569740513279279,-0.663965810529191,0.00623229981110592,-2.85426975743047,0.0123211520956244,1.45557081039184,2.62694387701354,0.0325803445825097,-0.571412357356291,1.42183898359382,0.617857185742173,3.20975670930888,0.0759702429331091,-1.96564106443358,-0.756669574875601,-2.51423340264304,0.962574594727251,0.251982863321745,-0.372016210184422,0.527292347091391,-0.562739802271656,-0.0506238422003234,1.77111423080488,0.529465080440589,-0.296277101817884,-0.0352498425912778,-0.393812596442656,0.0857594072386526,-0.46515480160577,0.284110851524699,-0.12875906597985,-0.394199406658091,0.410158191411344,-0.193779298393409,0.300792088679108,0.391496226114072,0.0957011788102211,-0.0240281893232934,-0.0186673672414964,0.0465434092063943,0.106946996732802,-0.0748599968786191,-0.134763998031902,-0.118854156845848,-0.243110197577034,-0.0272487580463877,-0.196665925423343,-0.325415657466799,0.122463485355278,0.188754209432935,-0.620913215592443,0.0186652478182459,-0.0224247463713074,-0.0452404858504983,-0.181551421016327,-0.00312048356932888,-0.0583845628818588,0.0329380282354969,-0.0148850588260226,0.00454202713728667,0.0426922867166973,-0.0321246562022445,0.00821395237303332,-0.000201593131421377,3.36476723220014e-14,"DNA topological change"
"DNA unwinding involved in DNA replication",-13.1546149693449,-0.399763657101576,-27.6521519128667,-13.3528825647276,-8.56824554992644,-2.13195023343729,-3.24943910482942,-0.636683470923264,4.44171881616022,2.60291044022078,10.0028182078509,-2.20376887462968,-8.38944707749758,-7.51462939826517,4.83298389863583,-0.00995298905414351,-11.6792835673371,8.2885384587052,0.164522175227536,0.603033510206229,-3.38495392633034,1.04055518349449,8.0185103206267,5.6655753214734,0.565022896496572,9.01280390470496,-1.86131257376063,-5.87303409070206,-3.47007379674137,-3.9850593282583,-1.77543469418007,-8.87026140681611,-9.45349049148232,-5.98302551651385,14.740554066493,-4.81363081250898,-2.46938845986721,2.46291570363826,-3.578358989417,-4.43467986470737,21.6612941198987,-8.07366492657084,-6.20072731337283,3.91478945110601,-20.1320778148632,-1.8998443453324,14.7102482114062,-0.718011335636682,0.558970451409467,-9.62952759901877,1.57771656043001,-4.33187005111385,-3.47956222017124,-2.40029506753243,0.26283632361826,0.728794097800894,4.20676943371445,-16.1507207590863,-8.94444743787147,-1.61570631276631,1.15958454570237,-9.4419470991578,9.40056631323381,1.77905517900199,3.75398741411627,-8.48238920701641,3.17225458993059,1.97115769009642,-2.20251809281052,0.301159301657407,1.63631740589141,-3.71192774623782,2.05884540166957,-1.37278197301248,2.05838555979487,1.82554612471698,-0.0326357989721862,1.41567844104523,0.146964513632429,-0.411003250462484,0.00303174572573266,-1.11625208980067,0.618457082977197,-1.54857522025227,0.181374599368363,-0.167696382473584,-0.40144223886852,-0.753582398758558,-0.529557144551083,0.256084296459996,0.16814843597789,-0.563609462808819,0.568182446225841,1.45541750678474,0.321369144358833,0.921669767230017,-0.835271215493664,-0.380994530868957,-0.410385750652842,-0.413483986356804,-0.39803831568579,0.107556790751918,-1.12083303174593,0.491677284574305,0.752284375876913,1.2727113183575,0.138677287059949,0.172353567812329,-2.61025547395034,0.323858326937226,0.0861436223683618,0.327896189278392,0.331166642953737,-0.0833852901582968,-0.0816518996786471,-0.0123951381615068,-0.0224220160558694,0.09282699654514,0.262224815281318,-0.0039705804394413,-0.00440988431153192,0.00135676985031182,7.77177801281059e-15,"DNA unwinding involved in DNA replication"
"DNA-directed DNA polymerase activity",-39.6769992344999,1.55093006745298,4.67931838082322,2.78403421475291,2.63407412848219,-3.09218492823123,-0.403937031035352,0.552780166762946,2.75645500178883,-1.82770371558857,1.06223645049773,-3.59450213597875,-0.251838860228609,0.427733721942439,-2.60811358407019,-0.988271973818425,-5.03037987913872,4.24079355417014,4.06720912772965,-9.12544781008818,0.413655766960802,-10.1622378763561,-3.61370409100328,-7.67164242762385,-3.54502917776371,-1.84237120738303,-2.12471265871534,-0.747604444405899,-2.09736605167022,-9.11707979598016,-7.54429402868736,-7.70848308508482,-1.56619915253058,-2.85267005890681,-2.20809559203227,1.34865406807777,-11.8338698240411,-1.95086644586327,4.07353832052135,-9.37874254191029,-8.76607651348953,-7.36615464978073,-8.53668788729881,2.39528156375249,5.7530112620254,2.98011422345443,-0.840682777752664,-4.18776175852904,0.947155110901929,4.05136711471049,-0.146200028582997,-1.33844602442642,2.06728219622516,1.20112058910613,-1.09057737375926,9.42411066390136,0.350288774170146,3.32118050308563,4.33117295871005,5.41374329326348,4.04471517971329,-0.521056448269413,0.549664108446542,1.16247620580677,2.78096149390683,-5.01283534936475,-4.12109016160428,0.677788388073417,-2.14712178659777,1.61455492448825,-2.89468008922421,1.65224691236293,0.828852920995393,1.11946183010616,1.24270705133199,1.66697486727353,-2.1823361680996,1.23475735920364,-0.43957543733403,1.25671899400969,-0.374112081968018,2.43429388566547,-2.08261892290234,-0.76486366747364,13.0319605494705,3.16605904847645,-4.68109926958832,2.83163247957119,-2.54148365571257,0.740147056968483,0.0560693097351778,-2.25842694666818,3.43258739181099,2.92515887861023,1.01043879763003,0.802123170887063,-0.995089203482564,-2.43360424661863,-1.16198941909324,-3.72736706532507,-2.98299094648488,3.10674599627283,-8.67630732003379,-1.23820149579938,6.71020906037042,-1.28540051194299,0.130960628802641,0.694302893156528,0.15235116185826,-0.189850630814579,-0.0854678655263482,-0.460340425184912,0.26780205534035,0.0251169579445836,0.0218049916281984,-0.0068486852443452,0.0992132397469142,0.0619759380357129,-0.0384595500191659,0.0446605803836299,-0.0238947567874145,0.00270267331424434,8.17490606458415e-14,"DNA-directed DNA polymerase activity"
"DNA-templated DNA replication",-18.7975707282878,3.21344614332254,4.45322111193574,2.95168031081471,0.813220475268911,-2.69061209515413,-1.49407042909912,3.88304583318432,2.07132899254872,-1.63086222266082,8.86077432951238,-4.37996090783355,-4.02974277987673,2.88214688875643,-5.45051203896197,-2.11054458819058,-6.02982193212864,6.38128595222684,5.31582359219694,-9.51490976050085,2.02445529744677,-10.8819811743724,-2.87914408983991,-4.60604453069958,-5.58788121384936,-3.95849581183927,-2.83111614709532,2.1466578924827,-0.15809744021699,-9.68482959989894,-9.52655221030196,-9.11747187203055,-0.298773891261199,-2.37087830984973,-3.06625998886008,0.55411240742364,-13.3842310218596,-1.17339621961347,5.90039811730113,-9.82482801261454,-7.40519794832568,-9.89543325600445,-9.85279320329366,3.49559129724899,7.6137081649795,4.99852218350838,0.54415736448198,-3.98789888525018,0.877622916684383,1.38827451462027,0.208913596839255,-3.25254441487271,1.18106090631756,-1.07941636404801,-1.3731286148405,12.237162886935,0.180270407814483,2.49013632272888,6.1546412120924,5.31627677454142,6.68836898761769,-0.548584917327422,0.97147781145458,2.02644199171836,4.14231451706724,-4.0649372023529,-4.40580643929828,-0.0652047088499689,0.1225886763667,0.5408605585588,0.0369046533110621,0.678424542940017,-1.38383817894942,0.0378235682429116,-1.56099256153003,-1.39472166023729,0.807292141443186,-1.41423428889172,1.38722881473679,0.162038908924977,2.4401973286189,-4.90702945906458,3.88668623535066,3.45319478138291,-16.0037100288712,-4.57783474309623,6.80997122765189,-3.45648886064996,3.21038226721445,-0.705635823724219,2.75019274566272,2.00706268800094,-1.36971388083072,-0.028363746026809,0.987853485456503,-0.52610624069211,0.171068573695053,0.115530680980634,-0.0590690836352544,1.02062072115884,1.78536691711736,0.425351683077194,0.662246845664326,0.623023074971432,0.356216886984985,1.93510463570229,0.519272418834071,0.25505284964113,-3.05995555431597,0.060428928978701,-0.286821981815144,-0.0501785852662716,0.0199675218241239,0.0888212419526379,0.0153303635259829,-0.0890853223728462,-0.0492151721251373,0.0319274156452215,-0.0230553811343396,0.00283200625214723,-0.0195934312343672,-0.000881611238419601,2.15363751138176e-14,"DNA-templated DNA replication"
"DNA-templated transcription",-2.96010420759334,1.0084163842102,5.05933042026069,2.22910431733716,4.73212473516551,-1.07218197271844,1.21253130993411,-1.06230344426382,0.437236410219446,-1.615945947291,-3.41956844747269,-1.56068862482624,3.29568328526273,0.0276689543535845,-0.31498848637553,-0.356625748186158,2.35362365524998,-1.82753885700399,1.32793498369588,-2.33212098221696,0.849064999161304,0.948149023880868,1.34058780847662,-0.715004310867591,-1.9312737049653,-0.416220932985112,-0.680973498627481,0.250989058220158,0.0100458362230197,-0.33460664061525,1.66541620463726,-1.02371145880465,1.28564644311157,-2.9141800408747,0.556761929287884,1.74836465599439,-1.16377508996195,0.128569457211018,2.3346607730753,-0.931386174367923,-0.565888190926239,0.337511476558054,1.85411804264426,-0.536823403315716,0.186993814369356,-0.0681794455417629,-1.54132985568485,0.733651205444318,-2.00176454982599,-0.783910081575355,0.14104546700814,-0.41897417089852,-0.307521678648273,-1.04323789825677,1.44996284330051,0.0546040304835165,0.354753314053972,-0.878223255014554,1.57370377686948,-1.15647660186036,0.141634685099303,-0.287972219026411,0.0795407096777083,-1.40287208374536,-1.11930270707612,-0.512464679787586,-0.676756467471258,-0.202028087292415,0.656027752798221,-0.5485486238792,-0.139208321279955,-0.299284400448619,1.08695488620921,0.11673840553598,2.11191440053221,0.532264980676587,0.256586671423634,1.07322721247864,-0.137437013766014,0.447108668705351,2.39228761224202,-4.08655932599009,0.0327608839509363,-2.70087767754667,1.38392894932367,-1.01414095702668,-0.56028213012296,-3.2840853263024,0.297473616075582,-1.28841933660335,-3.43553803171804,-5.58622966865901,-0.863211242992056,-4.63112027634874,1.90818214216605,-3.57760746714215,3.50117545411668,11.2041730879289,3.62326841023744,-8.60443851547722,5.87178631454468,-11.3718266361747,-5.17841542423791,1.11168738159449,1.24627698093076,0.683925494798259,-2.10440341459458,-0.295395074906351,-1.30163669749928,0.592000405649586,0.00426807687015387,-0.260203030188524,-0.370920748357008,-0.00274780562143067,0.0284289296197599,-0.099394228823767,0.0829561618161471,-0.0678417032602541,0.300672554057229,-0.00631607456220892,0.015848863379787,-0.00207999221339173,-1.8545576315962e-14,"DNA-templated transcription"
"GMP biosynthetic process",-40.1432426197903,1.2676361499216,-9.60267827956538,0.066427442206735,-6.76380845120092,-2.11810278230809,-8.10299984480984,-4.4107888596774,3.8025118165042,3.60760803738771,1.50646230827737,-1.80317523885212,1.51055447926502,-5.88604463910486,6.42507160902277,0.292980166259288,-2.68291967055882,0.189646041886389,-0.500019842516575,-0.741848003582963,0.733060477677866,0.849523178505425,-1.17465649006722,1.74306039498582,0.330877959430032,-0.056082245892941,-0.953987488183234,-2.56207862330907,-2.03483421915526,1.90105244426674,4.70632765395499,-4.42175223477481,-2.11806685360145,-3.18734841160575,2.03849033094658,-2.00171769013837,6.37740763206,4.99833979108288,-6.16004866395028,1.48096987829809,-5.35841489239327,2.17444238468855,4.86219187588725,-5.23262458183957,-2.8105297987148,-6.97266564039256,-7.14863425969686,-6.41667634794759,8.17793979974326,-5.98921831058315,17.3554800117127,-2.23662622959838,0.61913376183333,6.67793695052159,4.76094674313619,6.24120168314164,29.8077786822642,7.41109017030595,0.694382442735935,-2.74628002889478,-0.846401566475189,-0.644611696127917,-16.3467285422474,-7.31506760744364,-2.52313526822499,-12.3574005335177,-2.04933886901017,1.05010035230929,-1.77806371234548,3.59740532725665,4.58817483350851,2.13128934387096,-1.51100614891528,0.568929525431033,-3.15007992198474,-1.00671191615273,1.43384275291354,0.114079231437212,2.20830549204854,0.427471855415027,-0.37931845995712,0.63769552785011,1.81478817791518,0.631644565240406,-0.769128235661348,-0.315435883168162,-1.22902151972062,-0.969911565206946,-1.00129875678394,-0.360891058524379,-0.28612588247106,-0.301017026662039,0.0499817982752997,0.135993660316863,0.19702546824485,0.305858743513197,-0.161153675355522,-0.138156333020801,0.282978115882566,0.219063313040149,-0.374738343412073,-0.00385687153801182,0.180937925955977,0.00355069198891375,0.019213374622127,0.106517079301682,-0.156144088905308,-0.127030154580641,0.0550526607758547,0.140389131547702,0.0675770948443108,0.297725058863158,0.128091469527024,-0.0875721171464837,0.095467388305627,0.119802808061012,0.0648025432873509,-0.0911421624550869,-0.0235524859908682,-0.0215612199544211,0.0342358369957341,-0.000518055818839765,-1.93220548068418e-14,"GMP biosynthetic process"
"N-terminal peptidyl-lysine acetylation",-48.8644121778948,11.0857600717128,2.79215186592709,12.0816532046193,-1.7736889098953,117.669788360133,18.3402045588918,-4.11549651406424,4.39507145288068,3.79692846686836,7.85010762777287,-1.49693132717716,-7.00787693602405,2.88151937961184,-3.42527424017691,2.16034657619806,-24.9649256412645,-22.5444731585909,-2.37019028896,8.1152949335285,-2.58629908833463,-1.92562384151629,-4.5197180659076,3.07056052085928,12.9002825886797,3.82937173304678,-0.952468728898927,4.24337104130619,3.38492619410176,-8.44587155874237,1.74639345202696,-4.93181638916627,4.64808437692168,-4.16858311193614,-1.74172446799747,1.24919424606243,0.17475359027847,-0.10722946684296,-0.490329125727257,0.962636098452264,0.0206372713459171,-1.25572457392076,0.980944779781106,0.189034842367605,0.120961231902552,0.206782565349536,-1.58816433290462,0.899999720995498,1.00289960923898,2.08915009075839,2.0146429436916,1.23116818476399,-2.76238954676928,-0.369487721109998,0.00194855160127574,0.443189240297566,-0.73295748940228,-0.151240469291454,0.360727259157961,0.216157205180457,-0.264581609404075,-0.599075153980952,0.13157029378643,-0.169223069409331,-0.245720990220746,-0.39325336035101,0.0217943209088435,-0.339823280729309,0.0454844542073532,0.176699461959662,-0.0212862932456879,-0.0658582871324207,0.154983090172574,-0.362510324113586,-0.00208005390797104,0.443101541707558,0.376074879582775,0.306759683040027,-0.135867174997592,-0.00775617182657312,-0.0919172164892361,0.0701252259598968,-0.133341346642363,-0.225892224641127,0.0792795767718374,-0.0351239036855496,0.0143336165466037,-0.0082267690118854,-0.210985530145534,-0.0227658771491483,0.0240849051806529,0.0841127399689252,0.0149031188893363,-0.192924622806604,-0.0703665788152783,-0.0735295817530017,0.159137928376331,0.0355344431188832,0.0612822003656413,-0.00538251138646255,0.0251304287228836,0.00672133124941148,-0.00516807406805313,0.0377446926678037,-0.0694466499031568,-0.0190979010156637,0.047555847453559,0.0194248639569267,-0.00392671255277291,0.00220922958473672,-0.00141038880680518,0.00363313335804308,0.0231346703178602,-0.0256672483836806,-0.00154500231438386,0.0222549049715562,0.0186900512419865,0.00501868292949949,-0.00949612678110126,-0.0037353768821663,-0.00762734742552109,-0.000123043048489976,-2.7110475323e-14,"N-terminal peptidyl-lysine acetylation"
