"","CancerType","Pathway","Gene"
"1215","OS","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1216","OS","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1217","OS","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1218","OS","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1219","OS","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1220","OS","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1221","OS","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1222","OS","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1223","OS","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1224","OS","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1225","OS","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1226","OS","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1227","OS","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1228","OS","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1229","OS","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1230","OS","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1231","OS","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1232","OS","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1233","OS","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1234","OS","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1235","OV","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1236","OV","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1237","OV","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1238","OV","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1239","OV","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1240","OV","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1241","OV","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1242","OV","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1243","OV","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1244","OV","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1245","OV","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1246","OV","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1247","OV","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1248","OV","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1249","OV","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1250","OV","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1251","OV","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1252","OV","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1253","OV","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1254","OV","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1255","OV","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1256","OV","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1257","OV","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1258","OV","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1259","OV","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1260","OV","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1261","OV","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1262","OV","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1263","OV","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1264","OV","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1265","OV","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1266","OV","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1267","OV","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1268","OV","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1269","OV","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1270","OV","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1271","OV","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1272","OV","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1273","OV","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1274","OV","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1275","OV","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1276","OV","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1277","OVT","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1278","OVT","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1279","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1280","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1281","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1282","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1283","OVT","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1284","OVT","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1285","OVT","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1286","OVT","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1287","OVT","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1288","OVT","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1289","OVT","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1290","OVT","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1291","OVT","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1292","OVT","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1293","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1294","OVT","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1295","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1296","OVT","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1297","OVT","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1298","OVT","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1299","OVT","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1300","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1301","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1302","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1303","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1304","OVT","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1305","OVT","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1306","OVT","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1307","OVT","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1308","OVT","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1309","OVT","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1310","OVT","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1311","OVT","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1312","OVT","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1313","OVT","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1314","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1315","OVT","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1316","OVT","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1317","OVT","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1318","OVT","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1319","PAAD","Nucleotide Excision Repair ","ERCC2"
"1320","PAAD","Nucleotide Excision Repair ","POLR1A"
"1321","PAAD","Nucleotide Excision Repair ","ERCC4"
"1322","PAAD","Nucleotide Excision Repair ","PAPD7"
"1323","PAAD","Nucleotide Excision Repair ","POLE"
"1324","PAAD","Nucleotide Excision Repair ","LIG1"
"1325","PAAD","Nucleotide Excision Repair ","ERCC2"
"1326","PAAD","Nucleotide Excision Repair ","POLR1A"
"1327","PAAD","Nucleotide Excision Repair ","ERCC4"
"1328","PAAD","Nucleotide Excision Repair ","PAPD7"
"1329","PAAD","Nucleotide Excision Repair ","POLE"
"1330","PAAD","Nucleotide Excision Repair ","LIG1"
"1331","PAAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1332","PAAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1333","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1334","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1335","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1336","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1337","PAAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1338","PAAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1339","PAAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1340","PAAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1341","PAAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1342","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1343","PAAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1344","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1345","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1346","PAAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1347","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1348","PAAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1349","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1350","PAAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1351","PAAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1352","PAAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1353","PAAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1354","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1355","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1356","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1357","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1358","PAAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1359","PAAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1360","PAAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1361","PAAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1362","PAAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1363","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1364","PAAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1365","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1366","PAAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1367","PAAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1368","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1369","PAAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1370","PAAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1371","PAAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1372","PAAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1373","PANCAN","Nucleotide Excision Repair ","ERCC2"
"1374","PANCAN","Nucleotide Excision Repair ","POLR1A"
"1375","PANCAN","Nucleotide Excision Repair ","ERCC4"
"1376","PANCAN","Nucleotide Excision Repair ","PAPD7"
"1377","PANCAN","Nucleotide Excision Repair ","POLE"
"1378","PANCAN","Nucleotide Excision Repair ","LIG1"
"1379","PANCAN","Nucleotide Excision Repair ","ERCC2"
"1380","PANCAN","Nucleotide Excision Repair ","POLR1A"
"1381","PANCAN","Nucleotide Excision Repair ","ERCC4"
"1382","PANCAN","Nucleotide Excision Repair ","PAPD7"
"1383","PANCAN","Nucleotide Excision Repair ","POLE"
"1384","PANCAN","Nucleotide Excision Repair ","LIG1"
"1385","PANCAN","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1386","PANCAN","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1387","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1388","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1389","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1390","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1391","PANCAN","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1392","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1393","PANCAN","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1394","PANCAN","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1395","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1396","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1397","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1398","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1399","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1400","PANCAN","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1401","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1402","PANCAN","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1403","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1404","PANCAN","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1405","PANCAN","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1406","PANCAN","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1407","PANCAN","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1408","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1409","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1410","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1411","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1412","PANCAN","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1413","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1414","PANCAN","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1415","PANCAN","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1416","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1417","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1418","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1419","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1420","PANCAN","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1421","PANCAN","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1422","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1423","PANCAN","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1424","PANCAN","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1425","PANCAN","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1426","PANCAN","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1427","PAST","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1428","PAST","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1429","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1430","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1431","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1432","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1433","PAST","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1434","PAST","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1435","PAST","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1436","PAST","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1437","PAST","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1438","PAST","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1439","PAST","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1440","PAST","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1441","PAST","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1442","PAST","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1443","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1444","PAST","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1445","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1446","PAST","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1447","PAST","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1448","PAST","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1449","PAST","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1450","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1451","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1452","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1453","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1454","PAST","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1455","PAST","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1456","PAST","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1457","PAST","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1458","PAST","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1459","PAST","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1460","PAST","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1461","PAST","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1462","PAST","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1463","PAST","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1464","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1465","PAST","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1466","PAST","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1467","PAST","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1468","PAST","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1469","PCPG","Citric Acid Cycle","PDHA1"
"1470","PCPG","Citric Acid Cycle","PDHB"
"1471","PCPG","Citric Acid Cycle","DLAT"
"1472","PCPG","Citric Acid Cycle","DLD"
"1473","PCPG","Citric Acid Cycle","CS"
"1474","PCPG","Citric Acid Cycle","IDH3A"
"1475","PCPG","Citric Acid Cycle","IDH3B"
"1476","PCPG","Citric Acid Cycle","IDH3G"
"1477","PCPG","Citric Acid Cycle","OGDH"
"1478","PCPG","Citric Acid Cycle","DLST"
"1479","PCPG","Citric Acid Cycle","SUCLG1"
"1480","PCPG","Citric Acid Cycle","SUCLG2"
"1481","PCPG","Citric Acid Cycle","FH"
"1482","PCPG","Citric Acid Cycle","MDH2"
"1483","PCPG","Citric Acid Cycle","PC"
"1484","PCPG","Citric Acid Cycle","SDHA"
"1485","PCPG","Citric Acid Cycle","SDHB"
"1486","PCPG","Citric Acid Cycle","SDHC"
"1487","PCPG","Citric Acid Cycle","SDHD"
"1488","PCPG","Citric Acid Cycle","MPC1"
"1489","PCPG","Citric Acid Cycle","ACO2"
"1490","PCPG","Citric Acid Cycle","PDHA1"
"1491","PCPG","Citric Acid Cycle","PDHB"
"1492","PCPG","Citric Acid Cycle","DLAT"
"1493","PCPG","Citric Acid Cycle","DLD"
"1494","PCPG","Citric Acid Cycle","CS"
"1495","PCPG","Citric Acid Cycle","IDH3A"
"1496","PCPG","Citric Acid Cycle","IDH3B"
"1497","PCPG","Citric Acid Cycle","IDH3G"
"1498","PCPG","Citric Acid Cycle","OGDH"
"1499","PCPG","Citric Acid Cycle","DLST"
"1500","PCPG","Citric Acid Cycle","SUCLG1"
"1501","PCPG","Citric Acid Cycle","SUCLG2"
"1502","PCPG","Citric Acid Cycle","FH"
"1503","PCPG","Citric Acid Cycle","MDH2"
"1504","PCPG","Citric Acid Cycle","PC"
"1505","PCPG","Citric Acid Cycle","SDHA"
"1506","PCPG","Citric Acid Cycle","SDHB"
"1507","PCPG","Citric Acid Cycle","SDHC"
"1508","PCPG","Citric Acid Cycle","SDHD"
"1509","PCPG","Citric Acid Cycle","MPC1"
"1510","PCPG","Citric Acid Cycle","ACO2"
"1511","PCPG","Mitochondrial Electron Transport Chain","SLC37A4"
"1512","PCPG","Mitochondrial Electron Transport Chain","SLC25A4"
"1513","PCPG","Mitochondrial Electron Transport Chain","ATP5G2"
"1514","PCPG","Mitochondrial Electron Transport Chain","ATP5A1"
"1515","PCPG","Mitochondrial Electron Transport Chain","ATP5E"
"1516","PCPG","Mitochondrial Electron Transport Chain","ATP5B"
"1517","PCPG","Mitochondrial Electron Transport Chain","ATP5F1"
"1518","PCPG","Mitochondrial Electron Transport Chain","ATP5D"
"1519","PCPG","Mitochondrial Electron Transport Chain","ATP5C1"
"1520","PCPG","Mitochondrial Electron Transport Chain","MT-ATP6"
"1521","PCPG","Mitochondrial Electron Transport Chain","GPD2"
"1522","PCPG","Mitochondrial Electron Transport Chain","NDUFA1"
"1523","PCPG","Mitochondrial Electron Transport Chain","SDHA"
"1524","PCPG","Mitochondrial Electron Transport Chain","SDHB"
"1525","PCPG","Mitochondrial Electron Transport Chain","SDHC"
"1526","PCPG","Mitochondrial Electron Transport Chain","SDHD"
"1527","PCPG","Mitochondrial Electron Transport Chain","CYCS"
"1528","PCPG","Mitochondrial Electron Transport Chain","UQCRC1"
"1529","PCPG","Mitochondrial Electron Transport Chain","MT-CO1"
"1530","PCPG","Mitochondrial Electron Transport Chain","GPD1"
"1531","PCPG","Mitochondrial Electron Transport Chain","GAPDH"
"1532","PCPG","Mitochondrial Electron Transport Chain","SLC37A4"
"1533","PCPG","Mitochondrial Electron Transport Chain","SLC25A4"
"1534","PCPG","Mitochondrial Electron Transport Chain","ATP5G2"
"1535","PCPG","Mitochondrial Electron Transport Chain","ATP5A1"
"1536","PCPG","Mitochondrial Electron Transport Chain","ATP5E"
"1537","PCPG","Mitochondrial Electron Transport Chain","ATP5B"
"1538","PCPG","Mitochondrial Electron Transport Chain","ATP5F1"
"1539","PCPG","Mitochondrial Electron Transport Chain","ATP5D"
"1540","PCPG","Mitochondrial Electron Transport Chain","ATP5C1"
"1541","PCPG","Mitochondrial Electron Transport Chain","MT-ATP6"
"1542","PCPG","Mitochondrial Electron Transport Chain","GPD2"
"1543","PCPG","Mitochondrial Electron Transport Chain","NDUFA1"
"1544","PCPG","Mitochondrial Electron Transport Chain","SDHA"
"1545","PCPG","Mitochondrial Electron Transport Chain","SDHB"
"1546","PCPG","Mitochondrial Electron Transport Chain","SDHC"
"1547","PCPG","Mitochondrial Electron Transport Chain","SDHD"
"1548","PCPG","Mitochondrial Electron Transport Chain","CYCS"
"1549","PCPG","Mitochondrial Electron Transport Chain","UQCRC1"
"1550","PCPG","Mitochondrial Electron Transport Chain","MT-CO1"
"1551","PCPG","Mitochondrial Electron Transport Chain","GPD1"
"1552","PCPG","Mitochondrial Electron Transport Chain","GAPDH"
"1553","PCPG","Warburg Effect","SLC2A2"
"1554","PCPG","Warburg Effect","HK2"
"1555","PCPG","Warburg Effect","GPI"
"1556","PCPG","Warburg Effect","PFKL"
"1557","PCPG","Warburg Effect","ALDOB"
"1558","PCPG","Warburg Effect","GAPDH"
"1559","PCPG","Warburg Effect","PGK1"
"1560","PCPG","Warburg Effect","PGAM2"
"1561","PCPG","Warburg Effect","ENO1"
"1562","PCPG","Warburg Effect","PKLR"
"1563","PCPG","Warburg Effect","MPC1"
"1564","PCPG","Warburg Effect","PC"
"1565","PCPG","Warburg Effect","PDHA1"
"1566","PCPG","Warburg Effect","PDHB"
"1567","PCPG","Warburg Effect","DLAT"
"1568","PCPG","Warburg Effect","DLD"
"1569","PCPG","Warburg Effect","CS"
"1570","PCPG","Warburg Effect","LDHAL6A"
"1571","PCPG","Warburg Effect","SLC16A1"
"1572","PCPG","Warburg Effect","ACO2"
"1573","PCPG","Warburg Effect","IDH3A"
"1574","PCPG","Warburg Effect","IDH3B"
"1575","PCPG","Warburg Effect","IDH3G"
"1576","PCPG","Warburg Effect","OGDH"
"1577","PCPG","Warburg Effect","DLST"
"1578","PCPG","Warburg Effect","SUCLG1"
"1579","PCPG","Warburg Effect","SUCLG2"
"1580","PCPG","Warburg Effect","SDHA"
"1581","PCPG","Warburg Effect","SDHB"
"1582","PCPG","Warburg Effect","SDHC"
"1583","PCPG","Warburg Effect","SDHD"
"1584","PCPG","Warburg Effect","FH"
"1585","PCPG","Warburg Effect","MDH1"
"1586","PCPG","Warburg Effect","GLUD1"
"1587","PCPG","Warburg Effect","GLS2"
"1588","PCPG","Warburg Effect","SLC1A5"
"1589","PCPG","Warburg Effect","TALDO1"
"1590","PCPG","Warburg Effect","TKT"
"1591","PCPG","Warburg Effect","RPIA"
"1592","PCPG","Warburg Effect","PGLS"
"1593","PCPG","Warburg Effect","G6PD"
"1594","PCPG","Warburg Effect","PGD"
"1595","PCPG","Warburg Effect","ACO1"
"1596","PCPG","Warburg Effect","IDH1"
"1597","PCPG","Warburg Effect","PKM"
"1598","PCPG","Warburg Effect","SLC2A2"
"1599","PCPG","Warburg Effect","HK2"
"1600","PCPG","Warburg Effect","GPI"
"1601","PCPG","Warburg Effect","PFKL"
"1602","PCPG","Warburg Effect","ALDOB"
"1603","PCPG","Warburg Effect","GAPDH"
"1604","PCPG","Warburg Effect","PGK1"
"1605","PCPG","Warburg Effect","PGAM2"
"1606","PCPG","Warburg Effect","ENO1"
"1607","PCPG","Warburg Effect","PKLR"
"1608","PCPG","Warburg Effect","MPC1"
"1609","PCPG","Warburg Effect","PC"
"1610","PCPG","Warburg Effect","PDHA1"
"1611","PCPG","Warburg Effect","PDHB"
"1612","PCPG","Warburg Effect","DLAT"
"1613","PCPG","Warburg Effect","DLD"
"1614","PCPG","Warburg Effect","CS"
"1615","PCPG","Warburg Effect","LDHAL6A"
"1616","PCPG","Warburg Effect","SLC16A1"
"1617","PCPG","Warburg Effect","ACO2"
"1618","PCPG","Warburg Effect","IDH3A"
"1619","PCPG","Warburg Effect","IDH3B"
"1620","PCPG","Warburg Effect","IDH3G"
"1621","PCPG","Warburg Effect","OGDH"
"1622","PCPG","Warburg Effect","DLST"
"1623","PCPG","Warburg Effect","SUCLG1"
"1624","PCPG","Warburg Effect","SUCLG2"
"1625","PCPG","Warburg Effect","SDHA"
"1626","PCPG","Warburg Effect","SDHB"
"1627","PCPG","Warburg Effect","SDHC"
"1628","PCPG","Warburg Effect","SDHD"
"1629","PCPG","Warburg Effect","FH"
"1630","PCPG","Warburg Effect","MDH1"
"1631","PCPG","Warburg Effect","GLUD1"
"1632","PCPG","Warburg Effect","GLS2"
"1633","PCPG","Warburg Effect","SLC1A5"
"1634","PCPG","Warburg Effect","TALDO1"
"1635","PCPG","Warburg Effect","TKT"
"1636","PCPG","Warburg Effect","RPIA"
"1637","PCPG","Warburg Effect","PGLS"
"1638","PCPG","Warburg Effect","G6PD"
"1639","PCPG","Warburg Effect","PGD"
"1640","PCPG","Warburg Effect","ACO1"
"1641","PCPG","Warburg Effect","IDH1"
"1642","PCPG","Warburg Effect","PKM"
"1643","PRAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1644","PRAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1645","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1646","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1647","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
